,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
69,蝶恋漫天樱花的女孩a,09月01日 07:07,//weibo.com/7332999341/M3Gy0B0K4?refer_flag=1001030103_,肖战#肖战正能量艺人# 肖战#肖战粉丝公益倡导# 肖战粉丝公益倡导#xz#肖战公益一路有你# 连日高温，重庆山火牵动人心，前线的救火人员更是辛苦坚守。听闻巡山志愿者在山上就餐不便，肖战的小飞侠山城益虾公益队，自发组织捐赠50件开小灶自热饭，用自己的爱意默默守护这座城市。@X玖少年团肖战DAYTOY 肖战粉丝公益倡导，肖战公益一路有你cr. L山城益虾公益队的微博视频 收起d,None,0,1,0,189
70,苏畅财富风险管理,09月01日 07:03,//weibo.com/2773284490/M3Gwv1s0u?refer_flag=1001030103_,每天感觉像穿越“敌占区”?在全国人民帮助下，?重庆人民刚刚战胜山火肆掠。新冠疫情卷土重来，形成多区多点爆发态势，主城多区划定多个高风险区、中风险区、低风险区、临时封控区静态管理，多段轻轨、地铁、公交、出租车、网约车停运。?每天上下班，?要么全程自驾绕开封控区行使，途途经防控卡点出示“48小时内核酸阴性”报告，然后放行。没有“48小时内核酸阴性报告”不予放行，请原路返回。?若不自驾，绕开防控区区，绕道多次换乘坐公交、地铁，然后搭乘出租车。途经防控卡点出示“48小时内核酸阴性”报告准予放行，否则，就是过不去。??每天就像穿越“敌占区”，“48小时内核酸阴性报告”就是通行证。兄弟伙些，团结一心战疫情，同仇敌忾驱瘟神！！！ 收起d,None,0,0,0,315
71,广州反邪,09月01日 09:00,//weibo.com/6013419006/M3HhHdv2H?refer_flag=1001030103_,#早安广州# 高温下坚守的劳动者，诠释了责任的意义；重庆山火的救援力量，彰显着无畏的价值。驰而不息，超越自我，戳图↓开学第一课，在这个夏天，你学到了什么？加油新学期！（via.人民日报客户端） ?,blue,0,0,0,98
72,铜顶针儿,09月01日 08:57,//weibo.com/6875996050/M3HgymMRk?refer_flag=1001030103_,危难时刻见忠诚！在国家和人民需要的时候，他们永不缺席！#中国军人##致敬中国军人##重庆山火# L军人之家的微博视频 ?,yellow,0,0,1,60
73,y窗外的麻雀在電線桿上多嘴,09月01日 08:55,//weibo.com/5134325210/M3HfYBoyq?refer_flag=1001030103_,上周重庆还在因为高温限电居家办公和扑灭山火，这周就开始过冬天了，要穿两件穿长袖了 ?,None,0,0,0,42
74,女主持人江豆201805,09月01日 08:54,//weibo.com/6538855061/M3Hfq2c0J?refer_flag=1001030103_,morning，重庆。这一场淅淅沥沥的雨，让重庆彻底入了秋，缙云山明火扑灭后还在燃烧的露天煤层应该彻底被浇熄了。疫情封控的区域一个个都在解封了。极端高温、山火、疫情，一切的不好都随着夏天的结束而远去吧，让我们早点恢复正常的生活状态。2022年9月1日，清晨祈愿。 ?,None,0,0,3,133
75,罗庄发布,09月01日 08:54,//weibo.com/1816852673/M3Hfi3vbq?refer_flag=1001030103_,#六位志愿者讲述重庆山火现场#】2022的重庆夏天，“真的太热了”。八月以来，连日高温，中旬左右，车载温度计频繁可见44℃、45℃。在这一切中，最令人牵挂的还是各地的山火。 关于这场山火，从燃烧的山林间，蔓延目力所及之处。通过视线中的烟尘，同属城市一片天空下的志愿者们联结起来，从山城四处向着火点赶去。以下，他们叙述自己在这场山火中的亲历↓↓ O六位志愿者，讲述重庆山火现场 收起d,blue,0,0,0,191
76,心中期许为子期,09月01日 08:51,//weibo.com/6466329871/M3HefkB53?refer_flag=1001030103_,#思源驰援重庆山火#小善意，大温暖。我在“思源驰援重庆山火”项目捐款成功！和@你眼里有星辰大海xz 一起用善举温暖更多心灵！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,None,0,0,1,85
77,三湘风纪,09月01日 08:51,//weibo.com/3817552325/M3Heah1eX?refer_flag=1001030103_,【深度关注 | 烈火英雄是这样炼成的】重庆山火发生后，云南省森林消防总队先后派出736名森林消防指战员星夜驰援火场，最远增援队伍机动距离达1300余公里。经各方共同努力，重庆各处明火已被全部扑灭。在这场战斗中，指战员们和重庆人民有哪些感人的故事？超高温下，指战员们如何科学作战，庞大的救援群体如何调度指挥？召之即来、来之能战、战之必胜，应急救援国家队的实力是如何练就的？记者走进位于长虫山脚的云南省森林消防总队，探寻这支王牌队伍屡战屡胜的奥秘。OSucceeded！ 收起d,blue,0,1,11,237
78,小蛮要当校霸,09月01日 08:44,//weibo.com/5677748983/M3HblmcZW?refer_flag=1001030103_,#思源驰援重庆山火#小善意，大温暖。我在“思源驰援重庆山火”项目捐款成功！和@小蛮要当校霸 一起用善举温暖更多心灵！@中华思源工程扶贫基金会http://t.cn/A6SoM0Yw ?,yellow,0,0,0,92
79,-菜包肉卷-,09月01日 08:41,//weibo.com/7398175923/M3HaiB78y?refer_flag=1001030103_,#安慕希品牌全球代言人蔡徐坤# #蔡徐坤为重庆山火救援捐款# 你眼里的光，是我追寻的方向，期待即将到来的约会@蔡徐坤 ?,ip,2,187,7,60
80,独步金鸡湖,09月01日 08:41,//weibo.com/1236764957/M3HagzeQq?refer_flag=1001030103_,《美籍华人质疑重庆山火救援，拿加州山火作对比，两天不到便遭打脸》重庆山火的救援当真不如加州山火的救援吗？一位美籍华人质疑重庆山火的救援存在问题，这是怎么回事？O网页链接 ?,None,0,0,0,86
81,我真的可以飞2023,09月01日 08:41,//weibo.com/6244853461/M3HabgeyE?refer_flag=1001030103_,#思源驰援重庆山火# 涓滴之水成海洋，颗颗爱心变希望。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,gold,0,1,6,80
82,开心遇见LLD,09月01日 08:41,//weibo.com/2792612460/M3Ha1clRV?refer_flag=1001030103_,#思源驰援重庆山火#涓滴之水成海洋， 我在“思源驰援重庆山火”项目捐款成功！携手@LT的探戈，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,None,0,0,0,83
83,拥抱星星的GJ,09月01日 08:35,//weibo.com/5644553714/M3H7U0wRO?refer_flag=1001030103_,#思源驰援重庆山火#小善意，大温暖。我在“思源驰援重庆山火”项目捐款成功！和@你眼里有星辰大海xz 一起用善举温暖更多心灵！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,None,0,0,0,85
84,诗晨星心,09月01日 08:35,//weibo.com/3291757275/M3H7PylLZ?refer_flag=1001030103_,#思源驰援重庆山火#赠人玫瑰，手有余香。我在“思源驰援重庆山火”项目捐款成功！愿我和@罗一舟全球萝卜粥爱心基地 让爱心传递。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0,85
85,#NAME?,09月01日 08:29,//weibo.com/5470052184/M3H5v2DJj?refer_flag=1001030103_,九月开始啦八月倒也一切顺利，就是姑姑去世，有点唏嘘。其他就按照时间的齿轮一点点向前。重庆的山火看得我揪心，在重庆待过四年，总体来说还是喜欢的。那的人都很热情和真诚，让在外地求学的我，不再那么慌张和拘谨。永远被人与人之间的真诚打动老师在朋友圈发了好多有关山火的事，起初没大关注，到后来细细看，才发现重庆竟然遭遇了这些。人民的团结，赤诚与勇敢，什么不可以打败呢？昨天又梦见高中同学，我还是谁被截肢了（醒来就忘了）。我们去看一中了，路上碰见班主任，班主任让我们回去，说学校没人。我好想高中的朋友啊。。。唔，九月要加油啦 收起d,None,0,1,0,260
86,综艺辣姐,09月01日 08:28,//weibo.com/6342267609/M3H4SCDet?refer_flag=1001030103_,#重庆山火#重庆的山火灭了，但川渝的爷儿们燃了！牵动全国人民的重庆山火，感动全中国的川渝男儿！这一次，川渝人用行动完美诠释：血性，力量，团结！有事就敢真上啊！这一次让全国人民记住了无畏的市民，无惧的城市。致敬所有英雄！有时间一定要去重庆，去看看那里善良、勇敢、团结、坚韧的川渝人~ ??? 收起d,yellow,1,0,4,148
87,打板小猎豹,09月01日 08:27,//weibo.com/1932369425/M3H4thnbX?refer_flag=1001030103_,大家早上好，一觉醒来，市场传来两条消息：1、巴基斯坦遭“史上最严重”洪灾 。今年6月份以来，季风性暴雨洪水已造成巴基斯坦3300万人受灾，1000余人死亡。巴基斯坦总理谢里夫称，这次洪灾是该国“历史上最严重的一次”。截止到目前为止，巴基斯坦已有三分之一的国土被淹，因洪灾死亡人数达1136人，近百万家庭受到影响。今年的天灾人祸特别多，又是一个多事之年，各国也都在遭遇各种极端天气，我们也应该提高警惕，做好防范。前阵子四川重庆的山火，也是受到罕见的极端高温天气影响，多个地方连续发生森林火灾，过火面积最高的时候已经达到13.98平方千米。人类应当珍惜环境，当大灾大难来临的时候，我们就会知道自己的渺小。2、我国网民规模达10.51亿。8月31日，中国互联网络信息中心发布《中国互联网络发展状况统计报告》。《报告》显示，截至2022年6月，我国网民规模为10.51亿，互联网普及率达74.4%。截至2022年6月，我国短视频的用户规模增长最为明显，达9.62亿，占网民整体的91.5%。现在基本上是全民皆网民了，家里的电视机已经成为了摆设，上至80岁的老人，下至3岁的小孩，都在用手机上网。时代造就英雄，同时也造就伟大的公司，比如抖音，在时代的红利下，已经成为一头巨兽。抖音目前的总用户数量已超过8亿，日活7亿，人均单日使用时长超过2小时。也就是说，抖音上，一天消耗全中国用户的总时间是14亿个小时，这是一个非常恐怖的数据。现在年轻人娱乐的方式里面有一条就是：刷抖音。 收起d,gold,0,0,165,636
88,日照日报官博,09月01日 08:27,//weibo.com/6890796357/M3H4iBQKX?refer_flag=1001030103_,【有事是真的上#这届00后有多暖#】近日，重庆山火的救援现场，无数00后摩托车骑士拼命运送救援物资的模样引起了无数网友点赞。近些年，无数关于00后见义勇为的新闻被纷纷报道，有人不畏艰险下水救人、有人用医学知识救人、更有人与歹徒勇敢搏斗，这一道道坚强勇敢的身影，无不在告诉人们：00后是可以承担起肩膀上的责任。#为什么越来越多年轻人热衷做好事# @共富视频 L共富视频的微博视频 收起d,blue,2,0,2,192
89,中廉在线,09月01日 08:25,//weibo.com/3143795972/M3H3DdGi0?refer_flag=1001030103_,从重庆山火中再次审视中国青年人 - 社会资讯 - 中廉在线-倡导廉政新风 共建和谐社会 O网页链接 ?,None,0,0,0,51
90,冰摇甜橙_,09月01日 08:25,//weibo.com/7778632614/M3H3wqUn7?refer_flag=1001030103_,#思源驰援重庆山火# 涓滴之水成海洋，颗颗爱心变希望。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,ip,0,0,0,80
91,赞的爱,09月01日 08:22,//weibo.com/7559530174/M3H2BrjV3?refer_flag=1001030103_,#思源驰援重庆山火#予人为乐，与己而乐。我在“思源驰援重庆山火”项目捐款成功！让我与@你眼里有星辰大海xz 一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0,91
92,新浪新闻热榜,09月01日 08:22,//weibo.com/7519584823/M3H2kBLG2?refer_flag=1001030103_,【#六位志愿者讲述重庆山火现场#】2022的重庆夏天，“真的太热了”。八月以来，连日高温，中旬左右，车载温度计频繁可见44℃、45℃。在这一切中，最令人牵挂的还是各地的山火。 关于这场山火，从燃烧的山林间，蔓延目力所及之处。通过视线中的烟尘，同属城市一片天空下的志愿者们联结起来，从山城四处向着火点赶去。以下，他们叙述自己在这场山火中的亲历↓↓ O六位志愿者，讲述重庆山火现场 收起d,blue,0,0,0,192
93,抚州临川发布,09月01日 08:22,//weibo.com/3567412270/M3H2kAFiC?refer_flag=1001030103_,【#六位志愿者讲述重庆山火现场#】2022的重庆夏天，“真的太热了”。八月以来，连日高温，中旬左右，车载温度计频繁可见44℃、45℃。在这一切中，最令人牵挂的还是各地的山火。?关于这场山火，从燃烧的山林间，蔓延目力所及之处。通过视线中的烟尘，同属城市一片天空下的志愿者们联结起来，从山城四处向着火点赶去。以下，他们叙述自己在这场山火中的亲历↓↓ O六位志愿者，讲述重庆山火现场 收起d,blue,0,0,0,192
94,我爱围观,09月01日 08:22,//weibo.com/2686904145/M3H2kgSP5?refer_flag=1001030103_,【#六位志愿者讲述重庆山火现场#】2022的重庆夏天，“真的太热了”。八月以来，连日高温，中旬左右，车载温度计频繁可见44℃、45℃。在这一切中，最令人牵挂的还是各地的山火。 关于这场山火，从燃烧的山林间，蔓延目力所及之处。通过视线中的烟尘，同属城市一片天空下的志愿者们联结起来，从山城四处向着火点赶去。以下，他们叙述自己在这场山火中的亲历↓↓ O六位志愿者，讲述重庆山火现场 收起d,blue,0,0,0,192
95,其实一个人过挺好DA,09月01日 08:20,//weibo.com/3857302101/M3H1L8fdU?refer_flag=1001030103_,这回重庆山火让外国人看看吧 ?,None,0,0,0,15
96,赟抱抱1005,09月01日 08:17,//weibo.com/2359656820/M3H0z0pHz?refer_flag=1001030103_,#思源驰援重庆山火#与爱同路，让爱回家。我在“思源驰援重庆山火”项目捐款成功！愿我和@你眼里有星辰大海xz 一起放大爱的力量！@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0,86
97,困意贩卖店,09月01日 08:17,//weibo.com/6095980290/M3H0yD4Nd?refer_flag=1001030103_,乐启新程！2022#微博音乐盛典#来袭！我推荐Hug me，快来跟我一起让更多人听到Hug me！微博音乐盛典#蔡徐坤为重庆捐赠救灾物资#cxk#蔡徐坤为重庆山火救援捐款#@蔡徐坤 O2022微博音乐盛典乐启新程 ?,None,0,0,0,109
98,自尊的炸猪排超人3,09月01日 08:15,//weibo.com/5495590938/M3GZLDgVv?refer_flag=1001030103_,乐启新程！2022#微博音乐盛典#来袭！我推荐蔡徐坤，快来跟我一起音乐+年华！微博音乐盛典#蔡徐坤为重庆捐赠救灾物资#cxk#蔡徐坤为重庆山火救援捐款#@蔡徐坤 O2022微博音乐盛典乐启新程 ?,None,0,0,0,99
99,蓝鲸铲史官,09月01日 08:14,//weibo.com/5691136260/M3GZ1vjx6?refer_flag=1001030103_,山城骑士漫画中的泸州小伙获赠新赛车！在重庆璧山干汽修工作的75号车手四川泸州小伙陈仕均，因为在重庆山火救援中表现出来的英勇和顽强，而成为山城骑士漫画中的原型。他辛苦挣钱购置的第一辆摩托赛车也在山火救援中报废，而现在他和龙麻子一样获赠了一辆崭新的赛车！除了“好马赠英雄”的重庆企业外，重庆人也会为此感到些许宽慰。好样的，陈仕均！好样的，重庆摩邦！ 收起d,gold,6,9,102,176
